Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
296,B001UJEN6C,ADWJAJZTHNYN6,D. J. Lawhead,2,2,5,1322697600,rocket bottle,ive feeling extremely tired around late afternoon software engineer entirely unacceptable asked nice lady counter local whole food market something give extra energy need get daybr br excitedly returned suspicious little green bottle three hour drinking whatever brain still working unnatural speed summarize experience believe worksbr br explain needed drink plenty water personally feel helped energy level youre feeling tired day hate coffee give shot preferably eat anythingbr br woot
297,B001UJEN6C,A3UD9G34YLWVXE,Thezwomann,2,2,4,1322265600,stuff work,energy shot truly work terrible aftertaste first know expect getting used always water handy chaserwhich help glad found something give energy need without chemical found beverage helped kick addiction diet coke aspartamelaced caffeinated beverage yay
298,B001UJEN6C,A2Y4IWY1ZXLXH8,mase310,1,1,5,1335139200,favorite energy shot natural,ive tried 5hour energy red rain no energy shot favorite term taste effect plus somewhat reassuring know natural ingredient used sometimes wonder im really putting body brand purchase box every 2 month past 2 year
299,B001UJEN6C,AHAX3RWULQD6T,Kevin D. Schoeninger,1,1,5,1334793600,natural energy boost,youre looking energy boost without artificial sweetener chemical great option taste decent nice smooth uplift without jitter
300,B001UJEN6C,A2LFHPZFG1OHBZ,Joanna Capello-Paul,2,3,5,1320451200,best energy shot ever tasted,first found steaz berry energy shot local organic market bought two bottle cost three dollar fell love instantly drink delicious taste yerba mate acai juice like slightly bitter fruity chocolate honey tea sensitive sucralose splenda many energy drink day also hate taste love steaz actual sugar artificial sweetener rush give slow even several medical condition including fibromyalgia sap energy cause intense pain like steaz help clear away fatigue fog get thing done caffeine jitter even though 150 mg caffeine bottlebr becoming expensive buy bottle separately store started looking online bulk price thrilled found pack 12 amazon signed amazon prime specifically product hah
301,B001UJEN6C,A297HRGWRID7I6,Mariza R Barnes,0,0,5,1347321600,best,tried energy shot one one really make feel good energized without side effect also best taste others taste like medicine one tea fresh taste love
302,B001UJEN6C,AMYAHFQZI19LS,longlivedave,0,0,5,1345680000,tested trucker,drive otrover road truck help keep alert sugar high crash im autoship like price good ive seen 2 buck store
303,B001UJEN6C,A28VTF9FQ42SBV,jeremygiesel,0,0,5,1344729600,good stuff,product take pretty good doesnt leave gittery subscibe save well prime membership pay 2 shot wife tried drink like going style moderate mine make effective use weight training recommend product anyone looking healthier alternative high sugar unnatural product everywhere still give result awesome energy drink
304,B001UJEN6C,A2H03V8PAZDU9J,LMPGAP,0,0,5,1339200000,great energy drink without artificial ingredient,use product daily provides steady stream energy get jittery crash also help practice portion control act slight appetite suppressant
305,B001UJEN6C,AUXHG88OYWCGM,Nicholas Wagner,0,0,5,1333411200,flavor getting better energy great,ive buying drinking year energy boost excellent continuous 6hour effect recent shipment seem improved flavor slightly well perhaps im getting used dont drink flavor heinous fake flavor found nonorganic energy shot
306,B001UJEN6C,ATN552TF5V40Z,Lh,1,5,1,1326758400,awful barely describe,first time ive really misled review amazon like 5hr energy find rain ok thought id try product based review boy sorry gagged getting one bottle even nose pinched really leaf worst medicinal taste mouth afterwards 8 tic tacs get rid worst within hour yawning drowsy unless really like thing taste weird teaflavored cough syrup dont work dont buy dont know 11 bottle big fail
307,B003EMU7EU,A3DSWITPB6NBT5,benvenutofam,0,0,4,1287619200,could use,loved mold wished could used one occasion didnt last use make 30 sucker daughter first birthday going way mold could salvaged would liked kept use occasion price didnt matter much served main purpose
308,B0064KOUNI,A215QEI3FPLVXU,"Carol L. Chmiel ""Carol Chmiel""",0,0,5,1349136000,vanilla tootsie roll,try vanilla tootsie roll regular chocolate one good best ever
309,B003YDP5PA,AAZ084UMH8VZ2,"D. L. Brown ""A Knower Of Good Things""",3,3,5,1299196800,one favoritte food,try might like quite addicted easy prepare taste great absorbs flavor cook price really good well worth purchase like type couscous like give one tryit eaten hot room temp cold salad variety green flavor take flavor well mixed cooked couscous broth oilive oil added flavor rocked taste bud big time back
310,B003YDP5PA,AFLLCB3F28N6A,FL-Gal,2,2,5,1320451200,fantastic,tricolor couscous really goodfull flavor fun eat love texture cook chicken broth add minced garlic chopped herb parsley cilantro along red pepper flake end cooking add olive oil make wonderful side dishhighly recommend
311,B003YDP5PA,A3T8PIRVS2LX4P,MLadyJ,1,1,5,1305072000,wow,tried find israeli couscous number upsacale grocery store luck decided try good ole amazoncom selected product goodadd herb great side dish add make pasta type saladso good hooked great flavor easy prepare
312,B003YDP5PA,A18RVAXFLALN6E,"DF ""Dinky""",0,0,1,1343520000,dissapointed,package came label torn cooking instruction know normally cook couscous tried 34 cup water 1 cup couscousbrought boil let sit covered 5min mushy tastelesswe thrown rest container
313,B002X9JNYU,AVPSSODZIDABZ,HELfromBL,1,3,1,1323388800,quantity,wouldnt even think buying product unless know price per unit compare item online store
314,B001EPQ0J0,A2RXRKRI8YSQWQ,Susan Toy,0,0,5,1341014400,good coffee,love ordering whole bean coffee amazon like much first product review say im usually big fan flavored coffee thought would give try husband started grinding could smell throughout house sometimes flavored coffee smell taste isnt however one im going order another flavor company give try
315,B001EPQ0J0,A2KADAQBR8NG80,"Maggi ""Mags""",0,0,5,1290384000,tasty,love coffee wish came already ground dont grinder use blender instead worth many flavored coffee ive tried seem flavored odor doesnt reach coffee one manages
316,B001EPQ0J0,A2L3IECPFB956F,D. Alger,0,0,5,1268265600,excellent coffee,brand coffee available local store time ive believe company local ive drinking quite time tired im particularly fond turtle sundae flavor good cant say ive bad onebr br turn le expensive order amazon show front door run local walmart get brainer try like rich flavored coffee youll like
317,B000O9Y62A,A137DV4YVGWDCR,M. AIMINO,0,0,5,1332460800,hot,hot love tasty little sweet usually scoff salsa labeled hot one life billing
318,B000O9Y62A,A89KN0ADLUNPW,Scott E. Packard,0,0,5,1250208000,hot delicious,consume jar every two week either adding fajitas using corn chip dip hot awhile medium salsa suprema mild thought maybe id cut much ate going hot salsa ranchera hot enough people arent used say thats hotbr br flavor bright forward similarly hot salsa victoria duller taste guess earthy salsa much brighter mouth dont like go hotter sauce ive tried lose resemblance yummy salsa taste hot happens tabasco sauce examplebr br drawback la victoria doesnt make larger bottle salsa ranchera salsa victoria sell sam club get good deal watch sale
319,B00283TPYE,A1SH7OWQ98P6FI,Colleen Clark,0,0,5,1350691200,swiss chalet,service great meant buy swiss chalet chicken sauce marinade br br love sauce yet try marinade
320,B001FB69YY,AJM8UGFV16NS8,dewalt66,0,0,5,1316736000,oyster sauce,use frequently like asian dish least week love product fast shipping usual would buy
321,B004OYBN7C,AVD1K8KU6Z86U,Jeffrey M. Moisan,1,1,5,1305417600,absolutely delicious,individually wrapped piece delicious although wish mildly sweet sugarfree aftertaste even traditional marzipanaholic enjoy
322,B000JEHAHS,AJ7Q49CTJ1BOC,24fan,4,4,5,1168473600,great gag gift,put husband stocking christmas hit
323,B000JEHAHS,A2MMFEZ728S1MA,Deborah A. Young,0,1,3,1232409600,arrived fast,amazed quickly arrived cute stocking stuffer ok far user appeal get pay
324,B000JEHAHS,A1GUR2DMGWUIGL,"Annie ""Annie""",1,4,3,1200182400,penguin pooper,toy typical quality expected got taken major ride shipping
325,B000JEHAHS,A2CU16YU1KEOUY,"Hurricane Ridge ""Chris""",5,19,1,1168300800,never arrived,cancelled order cancelled without problem positive note
326,B003VTN95K,A6Y49ZNS6NPN0,Ute H. Bischoff,0,0,5,1345334400,coffeemate coffee creamer hazelnut,love convenience single best creamer aroundtaste like big bottle stick purse take work
327,B003VTN95K,A3G467T8H2U4F1,Breanna,0,0,5,1342137600,broken creamer,creamer come 4 pack 25 taken one work opened one home far havent found single broken leaking creamer yet usually way much cream sugar coffee easy cut sweetness wont allow 2 creamer per cup think definitely best option buying creamer amazon since listing lot complaint creamer breaking shipping
328,B003VTN95K,AKG4UJNVSHHAD,flowergirl,0,0,4,1340582400,shipped great,even though international delight fan completely dissapointed product problem shipment creamer thinner international delight happy
329,B003VTN95K,A1J7ZSFU0SO3D4,ck,0,0,5,1336003200,better packaging,besides obvious convenience portability individual creamer liked item specifically packaging couldnt believe many review read coffee creamer cup many amazon creamer option coffeemate international delight multiple negative review due shipment arriving broken cup thanks sloppy packagingbr br issue shipment arrived four dispensing box 50 shown photo box tightly packed thick cardboard box could take good beating damaging inner box thus none cup broken waste sloppy drippy mess plus four box mean could put one kitchen one bathroom moved mini keurig upgraded kitchen keurig best idea husband ever one work reserve whichever run firstbr br looking mini creamer deterred like negative packaging review option best bet bonus auto delivery price reasonable
330,B003VTN95K,A3GLQSR6MTHXGL,Donna Kelly,0,0,5,1330214400,coffeemate creamer,seller nice price good reason stop ording bacause went sugar free time dont watch fat take would get product
331,B003VTN95K,A3KVJ2DVCLO0HB,Gadget girl,0,0,5,1326758400,perfect work,purchased coffee mate single use work along coffee tea bag theyre great dont require refrigeration
332,B007DJ0O9I,A24GM452AKJTT9,AMAZONGURL,0,0,1,1349827200,awful,received item timely manner upon receipt removed pack consume poptart stale left awful taste mouth
333,B007DJ0O9I,A328TUPI6HYZSF,Maplerise Mom,0,1,5,1336521600,poptarts work art,found new spring poptarts bought whim kid amazed delighted fun colorful amazingly detailed artwork poptarts fantastic school snack lunch box school treat tie ribbon bright thinking spring gift challenge finding store way go kellogg fantastic product
